user_id,merchant_id,click,add-to-cart,purchase,add-to-favourite,gender,age_range,label
283320,3624,1,0,1,0,2,4,0
283320,4173,3,0,2,0,2,4,0
283361,2821,0,0,1,0,0,5,0
283910,1399,9,0,1,0,1,4,0
283990,402,2,0,2,0,1,6,0
284077,3968,0,0,1,0,0,3,0
284108,946,7,0,1,0,0,4,0
284163,794,21,0,1,0,1,2,0
284242,474,0,0,1,0,0,4,0
284259,3271,5,0,1,0,0,3,0
284342,3964,12,0,2,0,0,6,0
284450,786,1,0,1,0,0,3,0
284458,1272,14,0,1,0,1,6,1
284498,1667,1,0,1,0,0,0,0
284718,586,22,0,2,1,0,4,0
284812,3727,1,0,1,0,1,3,0
284990,4044,35,0,3,0,0,4,0
285025,161,8,0,1,0,1,4,0
28514,1499,13,0,4,0,0,5,0
28523,4976,2,0,1,0,0,6,0
2853,960,8,0,1,0,0,5,0
285351,1833,17,0,2,3,0,4,0
285513,3472,0,0,1,0,0,4,0
285513,4950,0,0,1,1,0,4,0
285513,2954,10,0,6,0,0,4,0
285513,372,0,0,1,0,0,4,0
285513,4512,12,0,3,0,0,4,0
285513,3563,5,0,1,0,0,4,0
285521,3826,6,0,1,0,1,4,0
28556,3984,18,0,1,2,0,3,0
285662,1370,4,0,1,0,0,6,0
285662,3898,3,0,1,0,0,6,0
285709,2664,58,0,1,6,0,4,0
285778,2424,3,0,1,0,0,5,0
285849,102,6,0,1,1,0,4,0
285909,437,1,0,1,0,1,4,0
286056,320,11,0,1,1,0,4,0
286089,1346,6,0,1,0,0,3,1
28624,818,9,0,2,0,0,4,0
286382,323,0,0,1,0,0,3,0
286407,278,13,0,1,1,0,3,0
286495,2928,33,0,5,0,2,4,0
286650,3103,9,0,2,0,0,5,1
286650,4171,10,0,3,1,0,5,0
286650,3054,14,0,2,1,0,5,0
28669,4281,9,0,1,1,0,5,0
286752,2977,3,0,1,0,0,5,0
286779,2403,2,0,1,0,0,4,0
286779,2273,9,0,1,0,0,4,0
286896,4512,4,0,1,0,1,4,0
28690,586,111,0,4,1,2,6,0
28690,902,9,0,1,0,2,6,0
28690,3484,10,0,2,1,2,6,0
287121,2403,23,0,1,0,0,5,0
287150,4475,6,0,1,0,0,4,0
287150,4280,4,0,1,0,0,4,0
287369,1499,1,0,2,0,0,3,0
287369,1749,6,0,2,0,0,3,0
287369,1892,17,0,1,0,0,3,0
287369,2640,18,0,4,0,0,3,0
287404,1102,44,0,1,2,0,4,0
287427,3734,0,0,2,0,1,4,0
287441,1724,4,0,1,0,0,5,0
287441,141,0,0,1,2,0,5,0
287599,412,13,0,3,0,0,4,0
287712,598,14,0,1,0,1,3,0
287762,4536,4,0,1,0,1,3,0
287823,1486,8,0,2,0,0,0,0
287830,3682,41,0,1,6,1,4,0
287830,2318,12,0,1,1,1,4,0
287859,4756,0,0,1,0,0,3,0
287872,4368,8,0,3,0,0,5,0
288133,2691,1,0,1,0,0,4,0
288135,897,0,0,1,0,0,4,0
288135,3562,0,0,1,0,0,4,0
288307,835,4,0,1,0,0,4,0
288642,3472,0,0,3,0,0,4,0
288685,350,2,0,1,0,0,4,0
288737,2189,1,0,1,0,0,4,0
288939,2664,161,0,8,13,1,6,0
289000,3205,2,0,1,0,0,4,0
289042,4170,0,0,1,0,0,4,0
289042,2397,1,0,2,0,0,4,0
289042,4171,0,0,3,0,0,4,0
289112,4335,3,0,1,0,0,4,1
289120,98,3,0,1,0,0,3,0
289120,2397,15,0,2,3,0,3,0
289137,3124,14,0,1,0,1,5,0
289137,4173,15,0,2,0,1,5,0
289167,557,11,0,2,0,0,3,0
289172,2664,225,0,6,14,0,4,0
289172,1485,35,0,1,4,0,4,0
289218,1291,9,0,1,0,1,4,0
289218,2821,1,0,1,0,1,4,0
289349,2242,2,0,1,0,0,0,0
289349,4950,2,0,1,0,0,0,0
289380,2567,2,0,1,0,0,3,0
289516,168,18,0,4,0,1,5,0
289516,2915,28,0,2,0,1,5,0
289575,2273,6,0,1,0,0,3,0
289686,2266,4,0,1,0,1,6,0
28973,2592,1,0,1,0,0,4,0
289970,3173,9,0,2,0,0,5,0
290029,4585,9,0,1,0,1,4,0
29019,66,1,0,3,0,1,3,0
290431,4129,9,0,1,0,0,3,0
290431,4444,19,0,1,6,0,3,0
290431,4368,3,0,1,0,0,3,0
290431,1239,7,0,1,1,0,3,0
29053,2565,2,0,1,0,1,4,0
29063,4600,2,0,2,0,1,5,0
290841,268,52,1,1,0,1,7,0
290880,46,0,0,1,0,0,0,0
290880,3472,0,0,1,0,0,0,0
291071,1134,2,0,1,0,0,0,0
291071,1900,1,0,2,0,0,0,0
291071,3851,1,0,1,0,0,0,0
29115,66,3,0,1,0,1,4,0
291225,2577,0,0,1,0,0,5,0
291304,1496,9,0,1,0,0,4,0
291379,606,17,0,1,9,0,4,0
291387,4269,33,0,2,0,0,3,1
291597,1884,5,0,1,0,0,7,1
291683,2253,15,0,1,0,1,4,0
291926,1102,75,0,1,6,1,5,1
291967,2236,1,0,1,1,1,4,0
292048,2721,0,0,1,0,0,3,0
292049,2648,3,0,1,0,1,5,1
29207,1760,8,0,2,0,1,4,0
29207,2454,3,0,1,0,1,4,0
292122,323,5,0,1,0,1,4,0
292136,1761,0,0,1,0,1,4,0
292136,1031,0,0,1,0,1,4,0
292374,914,26,0,1,1,0,4,0
29240,3159,17,0,2,0,0,3,0
292426,2313,5,0,2,1,1,4,0
29267,1916,3,0,2,0,1,5,0
292677,598,2,0,1,1,1,4,0
292810,3956,0,0,1,0,0,3,0
292814,3063,0,0,1,7,0,3,0
292849,1963,3,0,1,0,0,3,0
292927,66,5,0,1,0,0,3,0
292966,1752,5,0,1,0,0,3,0
292999,3016,1,0,1,0,0,4,0
293064,1875,28,0,1,0,0,4,0
293064,1102,8,0,1,0,0,4,1
293089,4198,3,0,2,2,1,4,0
293117,1472,0,0,1,0,1,3,0
293220,1679,29,4,1,7,0,0,0
293220,4525,15,1,1,0,0,0,0
293242,2669,14,0,2,3,0,4,0
293300,3085,0,0,1,0,0,4,0
293300,4171,0,0,3,0,0,4,0
293300,474,0,0,1,0,0,4,0
293327,1049,1,0,1,0,1,3,0
293799,4950,1,0,2,0,0,3,0
293809,4950,0,0,1,1,1,4,0
294063,1605,28,0,1,4,0,3,0
294063,1031,6,0,2,0,0,3,0
294139,1356,7,0,1,1,0,4,0
294148,1738,2,0,1,0,0,6,0
29416,1102,2,0,1,0,0,3,0
29416,643,0,0,1,0,0,3,0
29416,3402,2,0,1,0,0,3,0
294250,1643,7,0,1,0,1,6,0
294485,2403,0,0,2,0,0,3,0
294650,3230,0,0,1,0,1,5,0
294824,794,11,0,1,0,0,4,0
294829,798,0,0,3,0,0,3,0
294883,4170,1,0,1,0,1,5,0
295027,2108,2,0,1,0,1,4,0
295027,4605,2,0,1,0,1,4,0
29503,1714,3,0,1,0,0,3,0
295045,187,84,0,7,0,0,5,0
295304,1742,1,0,1,0,0,5,0
295459,614,3,0,1,0,0,5,0
295502,2424,0,0,1,0,0,4,0
295718,2403,38,0,3,0,0,0,0
295759,4173,18,0,1,1,0,6,0
295900,4966,2,0,1,0,0,4,0
295930,4882,3,0,1,0,0,5,0
295945,794,190,0,2,0,0,6,0
29599,2872,1,0,1,0,0,5,0
295995,4082,9,0,1,0,0,6,0
295998,4420,6,0,5,0,1,5,0
296050,4363,1,0,1,0,1,4,0
296074,798,9,0,3,0,0,3,0
296074,2128,3,0,1,0,0,3,1
296277,3839,35,0,1,0,1,5,0
296685,798,28,0,1,0,0,4,0
29671,265,12,0,2,0,0,5,0
29671,3402,21,0,1,3,0,5,0
29671,663,115,0,2,8,0,5,0
296800,4978,13,0,1,1,1,4,0
297095,3316,2,0,1,0,1,3,0
297423,3472,1,0,1,0,0,4,0
297510,2928,23,0,1,0,1,5,0
297570,4659,6,0,2,2,0,4,0
297570,1102,2,0,1,0,0,4,0
297667,3955,5,0,1,0,1,3,0
297706,3623,7,0,1,0,0,5,0
297706,963,3,0,1,0,0,5,0
297799,2582,1,0,1,0,0,3,0
297839,3619,6,0,1,2,0,4,0
297839,1713,3,0,1,0,0,4,0
298087,598,3,0,1,0,0,3,0
298183,3822,0,0,1,0,1,4,0
298241,1200,0,0,2,0,1,3,0
298360,4267,39,0,1,0,1,4,1
298360,2459,8,0,1,0,1,4,0
298360,4571,42,0,1,0,1,4,0
298361,1557,2,0,1,0,0,3,0
298365,2565,2,0,1,0,1,4,0
298429,4607,69,0,2,0,0,5,0
298525,2403,3,0,2,0,0,5,0
298525,4926,0,0,1,0,0,5,0
298658,4195,9,0,2,2,0,6,0
29878,2221,3,0,1,0,0,3,0
29888,415,0,0,1,0,0,4,0
299038,1679,5,0,1,0,0,4,1
299038,1808,5,0,1,0,0,4,0
299038,3586,12,0,2,0,0,4,0
299058,3472,5,0,1,0,0,4,0
299176,3396,1,0,1,0,1,6,0
29928,2173,43,0,4,0,0,6,0
299351,4217,3,0,2,0,0,4,0
299793,3363,1,0,1,0,2,4,0
300022,310,10,0,1,2,0,4,0
300022,946,52,0,1,1,0,4,1
300235,2721,18,0,1,0,2,5,0
300258,2273,0,0,1,0,0,0,0
300465,3171,6,0,1,0,0,5,0
300493,2008,0,0,1,0,0,5,0
300493,4585,2,0,1,0,0,5,0
300529,4173,12,0,1,0,0,0,0
300622,2976,5,0,1,1,0,3,0
300622,1742,8,0,1,6,0,3,0
300622,141,8,0,1,0,0,3,0
300624,4336,1,0,1,0,0,6,0
300886,3578,2,0,1,0,1,5,0
300892,2684,1,0,1,0,1,5,1
300892,1074,3,0,1,0,1,5,0
300932,3570,0,0,1,0,0,4,0
301009,4648,1,0,1,0,0,8,0
30104,685,8,0,2,0,1,4,0
301081,1074,24,0,2,0,0,4,0
301081,2795,3,0,1,0,0,4,0
301223,3955,2,0,2,0,0,4,0
301223,3205,12,0,3,0,0,4,0
301323,1067,1,0,1,0,0,4,0
301323,794,5,0,1,0,0,4,0
301401,320,0,0,1,1,0,4,0
301422,3958,2,0,1,1,0,4,0
301422,4976,0,0,1,1,0,4,0
301522,4438,2,0,1,0,0,4,0
301639,4472,7,0,1,0,1,4,0
301833,4940,4,0,1,0,0,5,0
301838,1031,0,0,1,0,2,3,0
30188,2318,35,1,1,0,1,6,0
301900,2768,7,0,1,0,0,6,0
301900,3205,19,0,1,8,0,6,1
301900,2000,7,0,1,0,0,6,0
302101,1618,13,0,5,0,1,4,0
302149,2140,21,0,1,2,0,6,0
302386,3635,0,0,1,0,0,5,0
302492,2536,3,0,1,0,1,4,0
302492,4034,8,0,1,0,1,4,0
303020,1310,21,0,1,1,0,5,0
303093,4129,11,0,1,5,0,3,0
303094,2273,7,0,1,1,0,5,0
30321,2954,2,0,1,0,0,5,0
303254,437,14,0,1,0,0,4,0
303403,4322,1,0,1,0,0,4,0
303420,4073,3,0,1,0,1,3,0
303481,2913,11,0,3,0,0,5,0
303570,1346,5,0,1,0,1,4,0
303944,1068,0,0,1,0,0,5,0
30399,2283,5,0,3,0,0,3,0
304025,467,4,0,1,2,0,4,0
304064,3893,6,0,1,0,0,4,0
304188,4950,9,0,1,0,1,4,0
304188,804,1,0,1,0,1,4,0
304188,773,8,0,2,0,1,4,0
304188,3085,7,0,1,0,1,4,0
304270,1861,0,0,1,0,0,4,0
304384,1126,8,0,1,0,0,4,1
304676,1166,10,0,1,1,0,4,0
30477,1679,7,0,2,0,0,4,0
30477,4659,1,0,1,0,0,4,0
305091,643,2,0,1,0,0,4,0
305146,3475,5,0,1,0,0,5,0
30519,3152,1,0,1,2,1,4,0
30520,2928,10,0,1,0,0,4,0
305275,3065,1,0,1,0,0,4,0
305275,3925,68,0,1,4,0,4,0
305418,503,8,0,2,0,0,3,0
305517,2288,7,0,1,0,0,4,1
305524,4491,6,0,1,0,1,6,0
305577,1999,0,0,2,0,0,4,0
305721,3734,1,0,1,0,1,3,0
305872,1399,5,0,1,0,1,5,0
305872,3420,40,0,3,0,1,5,0
305873,302,16,0,6,0,0,4,1
30592,4071,1,0,2,0,0,3,0
30592,3236,1,0,1,1,0,3,0
306061,1501,5,0,1,0,0,6,0
306061,114,9,0,2,0,0,6,0
306116,1056,3,0,1,1,0,4,0
306200,3436,4,0,1,0,0,3,0
306307,2872,4,0,1,0,0,4,0
306400,3319,1,0,1,0,0,4,0
306527,4090,7,0,1,1,1,3,0
306532,1393,25,0,3,0,0,4,0
306537,200,2,0,1,0,1,0,0
306549,4173,0,0,1,0,0,5,0
306554,574,6,0,1,0,1,5,0
306585,4079,7,0,2,0,0,0,0
306666,2403,9,0,1,0,0,4,0
306675,2981,2,0,1,0,0,5,0
306835,2856,1,0,1,0,1,4,0
306945,3063,10,0,1,0,0,4,0
306999,1102,10,0,2,0,0,5,1
306999,1890,13,0,1,0,0,5,0
30707,4950,3,0,1,0,1,4,0
307275,2537,14,0,1,0,0,4,0
307383,3284,6,0,1,0,1,4,0
307588,1861,11,0,2,0,0,6,1
307789,698,3,0,2,0,0,0,0
308084,4864,4,0,1,0,0,5,1
308089,1393,19,0,1,0,0,3,0
308089,4044,6,0,1,0,0,3,0
308089,481,3,0,1,0,0,3,0
308133,2140,9,0,1,0,0,5,0
308154,3828,2,0,1,0,0,4,0
308191,1031,5,0,1,0,0,4,0
308386,1742,5,0,1,0,1,5,0
308386,1875,0,0,1,0,1,5,0
308462,141,1,0,1,0,0,6,0
308500,4043,5,0,1,0,0,4,0
30854,3304,5,0,1,0,0,4,1
308641,4444,4,0,1,0,1,6,0
30867,2537,0,0,1,1,0,0,0
3087,1557,4,0,1,0,0,4,0
308897,1356,0,0,1,0,1,5,0
308897,4750,3,0,1,0,1,5,0
308905,1024,6,0,1,1,1,4,0
308955,2217,0,0,1,0,0,4,0
309000,360,9,0,1,0,0,6,0
309002,515,1,0,1,0,0,4,0
309002,2242,4,0,4,7,0,4,0
309040,1056,4,0,1,1,0,4,0
309150,4512,7,0,1,0,1,6,1
309150,2928,27,0,1,0,1,6,1
309371,915,13,0,2,0,0,3,0
3095,3199,11,0,1,0,0,4,0
3095,1346,7,0,1,2,0,4,1
3095,2669,14,0,2,1,0,4,0
309566,4760,0,0,1,0,0,5,0
309566,2537,0,0,1,0,0,5,0
309587,2939,4,0,1,0,1,5,0
309595,121,8,0,1,0,0,5,0
309595,4048,1,0,1,0,0,5,0
309803,4325,4,0,1,0,0,0,0
309936,946,18,0,2,0,0,4,0
310196,596,63,0,2,3,1,3,0
310303,3473,7,0,1,0,0,4,0
310303,1840,1,0,1,0,0,4,0
310632,1399,0,0,1,1,2,4,0
310632,1000,2,0,1,0,2,4,0
310632,2634,0,0,1,0,2,4,0
310710,574,6,0,1,0,1,5,0
310774,3545,1,0,1,0,1,6,0
311104,756,4,0,1,0,0,4,1
311188,3148,5,0,2,0,0,6,0
311188,4394,12,0,3,0,0,6,0
311446,1031,8,0,1,0,1,3,0
311455,1393,18,0,6,0,0,5,1
311459,1322,8,0,1,0,1,4,0
311505,2639,5,0,2,0,0,6,0
311505,3844,0,0,1,0,0,6,0
311594,4718,13,0,2,1,0,5,1
311624,1556,1,0,1,0,1,4,0
311624,1661,0,0,1,0,1,4,0
311928,1022,0,0,1,1,0,3,0
311957,1538,10,0,1,0,0,4,0
312126,3091,4,0,1,0,0,3,0
312126,773,5,0,1,0,0,3,0
312425,1850,5,0,1,0,1,6,0
312473,1964,0,0,2,0,0,6,0
312638,1310,2,0,1,1,0,4,0
312664,3828,13,0,1,0,0,4,0
312671,1200,7,0,4,0,2,4,0
312913,2273,6,0,1,0,0,5,0
313001,1619,0,0,1,0,0,4,0
313029,3878,2,0,1,1,0,0,0
313088,2634,2,0,1,0,0,6,0
313544,3865,4,0,1,0,0,4,0
313575,437,10,0,2,0,0,4,0
313743,4502,9,0,1,0,0,6,1
313749,2173,2,0,2,0,1,4,0
314093,102,1,0,1,0,0,0,0
314223,4173,31,0,2,0,0,3,0
314223,3310,4,0,1,0,0,3,0
314275,1861,8,0,1,1,0,4,0
314566,2326,10,0,1,1,0,4,0
314566,3085,7,0,1,1,0,4,0
314675,2138,20,0,1,0,0,6,0
314778,2193,1,0,2,0,0,4,0
314814,2108,0,0,2,0,1,4,0
314891,4335,9,0,3,0,0,4,0
315033,2011,2,0,1,0,1,5,0
315033,2805,6,0,1,1,1,5,0
315033,3230,3,0,1,0,1,5,0
315166,1393,6,2,5,0,0,4,1
315166,3624,0,0,1,0,0,4,1
315166,4282,16,2,2,0,0,4,0
315370,2639,13,0,2,1,0,5,0
315370,2873,5,0,1,0,0,5,0
31539,2810,0,0,1,1,0,0,0
315494,1425,2,0,1,0,1,3,0
3155,718,2,0,1,0,0,4,0
315536,1999,14,0,1,2,1,4,0
315573,4540,3,0,1,0,1,3,0
315889,2891,3,0,2,0,0,3,0
316048,1056,1,0,1,0,0,4,0
316220,2122,1,0,1,0,0,4,0
316220,4044,5,0,1,2,0,4,0
31623,145,0,0,1,0,0,4,0
316285,4693,2,0,1,0,0,4,0
31638,2883,15,0,1,0,0,4,0
316540,2928,28,0,1,0,2,4,0
316540,3835,22,0,1,0,2,4,0
316711,24,2,0,1,0,1,4,0
316715,490,8,0,1,0,0,5,0
316718,1346,25,0,3,1,1,5,0
316793,2427,4,0,1,0,0,4,0
317084,2424,3,0,1,0,0,5,0
317084,361,2,0,1,1,0,5,0
317263,4444,20,0,2,0,1,5,0
317369,1103,2,0,1,0,1,8,0
317420,1102,1,0,1,4,0,3,0
317453,606,36,1,2,0,0,5,0
317491,1679,11,0,1,0,1,4,0
317532,1067,8,0,1,1,1,3,0
317576,4170,6,0,1,0,0,5,0
317739,1495,27,0,1,2,0,8,0
318229,2857,0,0,2,1,0,4,0
31831,1861,1,0,1,0,0,4,0
318320,2138,5,0,1,0,0,4,0
318320,1679,3,0,1,0,0,4,0
318366,1346,13,0,1,1,0,4,0
318411,2915,7,0,2,0,0,4,0
318439,3828,1,0,1,0,0,5,0
318459,3402,9,0,1,0,1,4,0
318521,1346,1,0,2,0,0,4,0
318581,4444,25,0,2,0,0,4,1
318680,4871,0,0,1,0,1,4,0
318680,740,1,0,1,0,1,4,0
318681,2664,25,0,2,0,0,3,0
318702,1833,1,0,2,0,1,7,0
318702,4282,66,0,3,0,1,7,1
318891,2124,6,0,1,0,1,4,0
318985,1501,0,0,1,0,1,5,0
319063,962,10,0,1,1,0,4,0
319443,4727,1,0,1,0,1,3,0
319466,4043,3,0,1,0,0,3,0
319492,2318,25,0,2,1,0,6,0
319577,4438,1,0,1,0,1,5,0
319577,3734,9,0,1,0,1,5,0
319818,3689,0,0,1,0,0,3,0
320050,4607,8,0,1,0,0,6,0
320181,4294,1,0,1,0,1,4,1
320296,2424,2,0,1,1,1,3,0
320302,4108,11,0,1,0,0,4,0
320347,474,0,0,1,0,0,4,0
320384,1031,12,0,2,0,0,4,0
320384,1346,4,0,1,2,0,4,0
320403,1399,5,0,1,0,1,0,0
320553,798,3,0,1,0,1,0,0
321154,4427,44,0,2,4,0,4,0
321496,2403,10,0,1,1,1,4,0
321496,742,0,0,1,0,1,4,0
321672,4173,0,0,2,2,0,4,0
321743,4850,9,0,1,0,2,4,0
321743,3152,7,0,1,0,2,4,0
321870,1067,3,0,1,0,1,4,1
322111,4282,2,0,1,0,0,4,0
322159,4368,9,0,3,0,1,4,0
322247,4926,11,0,1,0,1,4,0
32236,3621,1,0,1,0,0,6,0
322422,4173,3,0,1,2,0,4,0
32250,2721,3,0,1,0,0,5,0
32250,3828,17,0,1,0,0,5,0
322715,3771,0,0,1,0,1,4,0
322877,3022,6,0,1,0,0,4,0
322919,3619,2,0,1,0,0,4,0
322919,1103,0,0,1,1,0,4,0
322932,1103,0,0,1,0,0,5,0
322938,587,2,0,1,0,0,4,1
323024,216,1,0,1,0,0,6,0
323027,1393,12,0,2,0,2,4,0
323193,2318,0,0,1,0,0,4,0
323208,676,5,0,1,0,0,4,0
323242,1923,2,0,1,0,1,5,0
323242,2791,1,0,1,0,1,5,0
323284,2313,0,0,4,2,0,5,0
323466,1557,9,0,1,0,1,3,0
323466,3578,9,0,2,1,1,3,0
323469,4992,10,0,3,0,1,5,0
323503,4491,4,0,1,0,0,4,0
323550,3650,18,0,1,2,0,4,0
323612,4173,9,0,1,4,0,0,0
323794,3098,6,0,1,0,0,4,0
323794,2992,1,0,1,0,0,4,0
323917,1594,2,0,1,0,1,4,0
324036,2273,4,0,1,0,0,0,0
324233,4170,1,0,1,0,0,4,0
324400,4926,8,0,5,0,0,3,1
324400,2883,2,0,1,0,0,3,0
324621,1031,0,0,1,0,0,3,0
324705,606,282,0,1,19,0,3,1
324877,3828,28,0,3,0,1,3,0
324944,3609,1,0,1,2,0,3,0
324944,2954,0,0,1,0,0,3,0
325016,98,8,0,1,0,0,4,0
325045,4771,2,0,1,0,1,5,0
325045,3828,15,0,1,0,1,5,0
3251,1892,41,0,3,0,0,4,1
325548,4173,65,0,2,9,1,4,1
32569,2537,18,0,8,0,1,6,0
325737,2824,15,0,1,0,1,6,0
326130,2765,2,0,1,0,0,3,0
326226,2565,20,0,2,1,0,4,0
326302,1090,1,0,1,0,0,4,0
326302,1710,2,0,2,0,0,4,0
326335,1102,2,0,1,0,0,4,0
326380,2193,3,0,1,0,1,4,0
326571,3990,8,0,1,1,0,7,0
326571,4043,18,0,2,5,0,7,1
326706,1678,6,0,1,0,0,5,0
326764,2928,7,0,1,0,1,4,0
327013,3472,5,0,1,2,1,4,0
32711,1190,8,0,4,0,1,4,0
32711,2664,7,0,1,0,1,4,0
327297,1102,18,0,2,0,0,6,0
327387,1710,5,0,1,0,2,4,0
327483,2217,1,0,1,0,1,7,1
327584,2397,14,0,1,1,0,4,0
327922,1760,9,0,1,0,0,4,0
327981,1102,0,0,2,0,1,3,0
328251,2313,8,0,1,1,0,4,0
328351,4079,2,0,1,0,1,5,1
328485,4493,15,0,10,0,0,4,0
328500,652,0,0,1,0,0,4,0
328500,1015,8,0,1,2,0,4,0
328530,2403,1,0,2,0,0,5,0
328546,4368,0,0,1,0,1,5,0
328691,425,2,0,1,0,0,3,0
328838,1008,23,0,1,1,1,4,0
328838,35,11,0,1,0,1,4,0
328907,437,4,0,1,0,0,4,0
328954,4170,0,0,4,0,0,5,1
328988,1987,2,0,1,0,1,4,0
32899,684,1,0,1,0,1,3,0
329061,1408,2,0,2,0,1,4,0
329315,1761,10,0,1,0,0,4,0
329315,4270,28,0,2,0,0,4,0
329542,2255,4,0,1,0,1,4,0
329678,66,5,0,1,0,1,4,0
329689,1356,0,0,1,1,0,0,0
329689,4614,0,0,1,1,0,0,0
329714,933,1,0,1,0,0,0,0
329738,806,8,0,1,2,0,3,0
329802,1346,17,0,1,0,1,3,0
32988,1096,4,0,1,0,1,4,0
329892,4228,0,0,1,0,0,6,0
329971,2140,32,0,1,0,0,6,0
330,121,5,0,1,0,0,4,0
330006,2313,1,0,1,0,0,3,0
330029,1031,5,0,1,0,1,3,0
330056,740,5,0,2,0,1,3,0
330078,4015,2,0,1,0,0,5,0
330078,4966,2,0,1,0,0,5,0
330347,1310,2,0,1,0,0,3,0
330410,3828,10,3,6,0,0,5,1
330495,1495,16,0,1,1,0,5,0
33065,2883,35,0,1,0,0,6,1
330844,1712,8,0,1,0,0,3,0
331039,4558,12,0,1,0,0,4,0
331251,4039,1,0,1,0,1,4,0
33175,4835,1,0,1,0,0,5,0
331906,2954,10,0,1,0,2,4,0
331906,2559,20,0,1,0,2,4,0
331906,1499,57,0,2,5,2,4,1
331906,3570,35,0,3,0,2,4,0
332151,3484,56,0,3,1,0,4,0
332371,1499,3,0,1,0,0,4,0
332622,3525,0,0,2,0,0,5,0
332670,2928,0,0,1,0,0,4,0
332740,2275,12,0,3,0,0,5,0
332982,4382,7,0,1,0,0,5,0
33301,1502,8,0,2,0,0,5,0
333144,1833,4,0,1,0,1,7,1
333144,4322,1,0,1,0,1,7,0
333217,1689,0,0,1,0,0,4,0
333282,148,19,0,5,3,0,4,0
333389,2882,57,0,3,0,0,5,0
333389,1000,3,0,1,0,0,5,0
333613,4494,1,0,1,0,1,4,0
334027,4427,4,0,1,1,0,4,0
334113,2273,15,1,1,1,1,4,0
334176,4042,0,0,1,0,0,4,0
334452,3635,5,0,1,1,0,4,0
334490,1502,3,0,1,0,1,4,0
334490,4534,7,0,1,0,1,4,0
334560,1840,4,0,1,0,0,6,0
334560,2639,33,0,2,1,0,6,1
334574,4756,3,0,2,0,0,5,0
334574,2124,4,0,1,0,0,5,0
334574,1892,2,0,1,0,0,5,0
334677,4034,2,0,1,0,1,5,0
334677,671,2,0,1,0,1,5,0
334753,2810,0,0,1,0,0,6,0
335019,4026,2,0,1,0,0,5,0
335124,1840,0,0,1,0,0,4,0
335124,643,0,0,1,0,0,4,0
335247,3266,1,0,1,0,0,5,1
335261,963,14,0,2,0,1,5,0
335261,3682,4,0,1,0,1,5,0
335809,429,6,0,1,0,1,6,0
335871,4585,4,0,1,0,0,4,0
335871,2579,3,0,1,0,0,4,0
335880,361,0,0,1,0,1,4,0
335880,4655,0,0,1,0,1,4,0
336214,3609,2,0,1,0,1,4,0
336247,4976,13,0,2,3,0,5,1
336247,4067,12,0,1,3,0,5,0
336252,1031,45,0,3,1,0,3,0
336252,302,5,0,3,0,0,3,0
336252,4992,3,0,1,0,0,3,0
336680,120,3,0,1,0,0,4,0
336680,4403,3,0,2,0,0,4,0
336790,1892,20,0,2,0,0,0,0
336899,1632,23,0,1,0,1,5,0
336907,4044,23,0,1,0,0,3,0
337122,598,7,2,1,0,1,3,0
337144,2636,4,0,1,0,0,4,0
337246,2273,2,0,1,0,1,4,0
337246,2175,1,0,1,0,1,4,0
337277,3578,11,0,1,0,0,6,0
337635,2108,0,0,1,0,1,5,0
337635,2653,16,0,2,0,1,5,0
337635,3206,3,0,1,0,1,5,0
337732,798,12,0,1,0,0,4,0
337791,4871,0,0,1,1,0,4,0
337914,3828,5,0,1,0,0,5,0
337937,4265,40,0,2,6,1,3,0
337937,4744,4,0,2,0,1,3,0
337959,2876,0,0,2,0,0,5,0
338226,1024,12,0,1,1,0,4,0
33827,4049,0,0,3,0,1,4,0
338630,4044,81,0,1,5,1,3,0
338640,1102,13,0,1,4,0,5,0
338681,4594,0,0,1,0,1,4,1
33952,3205,4,0,1,0,0,4,0
33952,534,4,0,1,0,0,4,0
339574,1704,14,0,2,0,0,4,0
339613,3622,0,0,2,0,1,4,0
339617,2403,62,0,6,4,0,6,0
339617,2711,4,0,2,0,0,6,0
339621,4444,44,0,2,1,2,4,0
339621,2711,21,0,2,4,2,4,0
339621,586,99,0,3,9,2,4,0
33985,685,8,0,1,0,0,0,0
340049,598,17,0,2,1,1,4,0
340097,2242,4,0,2,9,2,3,0
340120,685,0,0,2,0,0,5,1
340225,191,24,0,2,0,0,4,0
340279,685,4,0,1,0,0,0,0
340311,1379,1,0,1,0,0,4,0
340339,938,6,0,1,0,1,6,0
340433,1075,20,0,1,0,0,6,0
340446,1742,3,0,1,0,0,0,0
34054,2895,13,0,1,5,0,5,0
34056,1964,4,0,1,0,1,4,0
340794,1749,8,0,2,1,0,4,0
341121,669,14,0,2,0,0,4,0
341215,2269,13,0,2,0,0,5,0
341218,663,0,0,2,0,0,4,0
341330,2124,58,0,4,0,0,5,0
341391,1131,71,0,3,0,0,5,0
34166,3365,7,0,1,0,0,3,0
341661,2361,2,0,1,0,0,4,0
34168,547,107,0,1,7,1,3,0
341801,2562,1,0,1,0,1,8,0
341839,2173,11,0,1,2,1,4,0
341974,1340,19,0,1,0,0,4,0
342103,2618,12,0,2,0,1,4,0
342103,3965,7,1,1,0,1,4,0
342104,3304,2,0,1,0,0,3,0
342229,1393,36,0,3,0,0,3,0
342315,1618,7,0,1,0,2,4,0
342318,570,17,0,2,0,0,6,0
342443,962,4,0,1,0,0,4,0
